USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,NumDate,Date,latitude,longitude,COORDINATEUNCERTAINTYINMETERS,NK
http://arctosdb.org/home/data/,MSB:Para:36053,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70028503,110.313139,3,317658
http://arctosdb.org/home/data/,MSB:Para:36054,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70011102,110.312987,3,317660
http://arctosdb.org/home/data/,MSB:Para:36055,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70083304,110.313688,3,317662
http://arctosdb.org/home/data/,MSB:Para:36056,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70065702,110.313393,3,317665
http://arctosdb.org/home/data/,MSB:Para:36057,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.701329,110.31402,3,317670
http://arctosdb.org/home/data/,MSB:Para:36058,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70138499,110.314127,3,317672
http://arctosdb.org/home/data/,MSB:Para:36059,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69936797,110.314207,3,317673
http://arctosdb.org/home/data/,MSB:Para:36060,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69343,110.312868,100,317674
http://arctosdb.org/home/data/,MSB:Para:36061,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.701286,110.314049,3,317681
http://arctosdb.org/home/data/,MSB:Para:36062,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69146903,110.312385,3,317685
http://arctosdb.org/home/data/,MSB:Para:36063,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69852802,110.31174,3,317698
http://arctosdb.org/home/data/,MSB:Para:36064,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69829701,110.311056,3,317699
http://arctosdb.org/home/data/,MSB:Para:36065,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69847597,110.311638,3,317702
http://arctosdb.org/home/data/,MSB:Para:36066,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69227403,110.311546,3,317704
http://arctosdb.org/home/data/,MSB:Para:36067,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69930401,110.313264,3,317714
http://arctosdb.org/home/data/,MSB:Para:36068,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.699446,110.313307,3,317716
http://arctosdb.org/home/data/,MSB:Para:36069,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69846599,110.311904,3,317717
http://arctosdb.org/home/data/,MSB:Para:36070,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",20-Aug-22,2022,20-Aug-22,48.70099599,110.313799,3,317799
